"No.","Time","Source","Destination","Protocol","Length","Info"
"770","0.640768481","192.229.210.207","10.0.2.15","TCP","8336","443  >  52050 [PSH, ACK] Seq=491058 Ack=2238 Win=65535 Len=8280 [TCP segment of a reassembled PDU]"
"771","0.640772150","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2238 Ack=499338 Win=65535 Len=0"
"772","0.641898201","192.229.210.207","10.0.2.15","TLSv1.2","9716","Application Data, Application Data, Application Data"
"773","0.641916058","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=305159 Win=65535 Len=0"
"774","0.644366192","192.229.210.207","10.0.2.15","TLSv1.2","12476","Application Data, Application Data, Application Data"
"775","0.644377427","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=317579 Win=65535 Len=0"
"776","0.646046562","192.229.210.207","10.0.2.15","TCP","2816","443  >  52062 [PSH, ACK] Seq=317579 Ack=996 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"777","0.646054473","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=320339 Win=65535 Len=0"
"778","0.647958294","192.229.210.207","10.0.2.15","TLSv1.2","6956","Application Data, Application Data, Application Data"
"779","0.647972003","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=1729 Ack=145111 Win=65535 Len=0"
"780","0.648115367","192.229.210.207","10.0.2.15","TCP","8336","443  >  52062 [PSH, ACK] Seq=320339 Ack=996 Win=65535 Len=8280 [TCP segment of a reassembled PDU]"
"781","0.648120824","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=328619 Win=65535 Len=0"
"782","0.648181434","192.229.210.207","10.0.2.15","TLSv1.2","13856","Application Data, Application Data, Application Data"
"783","0.648186842","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=1729 Ack=158911 Win=65535 Len=0"
"784","0.648915918","192.229.210.207","10.0.2.15","TCP","4196","443  >  52070 [PSH, ACK] Seq=158911 Ack=1729 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"785","0.648941336","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=1729 Ack=163051 Win=65535 Len=0"
"786","0.649151683","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"787","0.649418646","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=499338 Ack=2351 Win=65535 Len=0"
"788","0.651343192","192.229.210.207","10.0.2.15","TLSv1.2","549","Application Data"
"789","0.651357117","192.229.210.207","10.0.2.15","TLSv1.2","15236","Application Data, Application Data, Application Data"
"790","0.651646002","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=343799 Win=65535 Len=0"
"791","0.651852941","10.0.2.15","192.229.211.36","TLSv1.2","130","Application Data"
"792","0.652088654","192.229.211.36","10.0.2.15","TCP","62","443  >  35882 [ACK] Seq=20687 Ack=727 Win=65535 Len=0"
"793","0.653533513","192.229.210.207","10.0.2.15","TLSv1.2","8336","Application Data, Application Data, Application Data"
"794","0.653545601","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=352079 Win=65535 Len=0"
"795","0.653610279","23.194.101.132","10.0.2.15","TCP","5576","443  >  34536 [PSH, ACK] Seq=6563 Ack=670 Win=65535 Len=5520 [TCP segment of a reassembled PDU]"
"796","0.653621365","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=12083 Win=56800 Len=0"
"797","0.653703701","192.229.210.207","10.0.2.15","TCP","5576","443  >  52062 [PSH, ACK] Seq=352079 Ack=996 Win=65535 Len=5520 [TCP segment of a reassembled PDU]"
"798","0.653801691","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=357599 Win=65535 Len=0"
"799","0.656206056","23.194.101.132","10.0.2.15","TCP","1436","443  >  34536 [PSH, ACK] Seq=12083 Ack=670 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"800","0.656215339","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=13463 Win=59640 Len=0"
"801","0.656241590","192.229.210.207","10.0.2.15","TCP","2816","443  >  52050 [PSH, ACK] Seq=499338 Ack=2351 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"802","0.656260817","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2351 Ack=502098 Win=65535 Len=0"
"803","0.657979124","23.194.101.132","10.0.2.15","TCP","1436","443  >  34536 [PSH, ACK] Seq=13463 Ack=670 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"804","0.657985320","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=14843 Win=62100 Len=0"
"805","0.658026820","23.194.101.132","10.0.2.15","TCP","2816","443  >  34536 [PSH, ACK] Seq=14843 Ack=670 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"806","0.658030372","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=17603 Win=65320 Len=0"
"807","0.658047410","23.194.101.132","10.0.2.15","TCP","1436","443  >  34536 [PSH, ACK] Seq=17603 Ack=670 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"808","0.658050159","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=18983 Win=65320 Len=0"
"809","0.658160193","23.194.101.132","10.0.2.15","TCP","4020","443  >  34536 [PSH, ACK] Seq=18983 Ack=670 Win=65535 Len=3964 [TCP segment of a reassembled PDU]"
"810","0.658177809","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=22947 Win=65320 Len=0"
"811","0.658194194","192.229.210.207","10.0.2.15","TLSv1.2","5576","Application Data, Application Data, Application Data"
"812","0.658197356","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2351 Ack=507618 Win=65535 Len=0"
"813","0.659292693","192.229.210.207","10.0.2.15","TLSv1.2","21356","Application Data, Application Data, Application Data"
"814","0.659947160","192.229.210.207","10.0.2.15","TCP","2216","443  >  52050 [PSH, ACK] Seq=528918 Ack=2351 Win=65535 Len=2160 [TCP segment of a reassembled PDU]"
"815","0.660230843","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2351 Ack=531078 Win=65535 Len=0"
"816","0.661920014","192.229.210.207","10.0.2.15","TLSv1.2","13856","Application Data, Application Data, Application Data, Application Data, Application Data"
"817","0.661946577","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2351 Ack=544878 Win=65535 Len=0"
"818","0.662829948","10.0.2.15","192.229.210.207","TLSv1.2","173","Application Data"
"819","0.663499266","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=544878 Ack=2468 Win=65535 Len=0"
"820","0.663683369","192.229.210.207","10.0.2.15","TCP","5576","443  >  52050 [PSH, ACK] Seq=544878 Ack=2468 Win=65535 Len=5520 [TCP segment of a reassembled PDU]"
"821","0.663690321","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2468 Ack=550398 Win=65535 Len=0"
"822","0.664416661","216.58.216.142","10.0.2.15","TLSv1.2","377","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"823","0.664431308","192.229.210.207","10.0.2.15","TLSv1.2","19456","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"824","0.664543402","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2468 Ack=569798 Win=65535 Len=0"
"825","0.665194243","10.0.2.15","192.229.210.207","TLSv1.2","173","Application Data"
"826","0.665958612","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=569798 Ack=2585 Win=65535 Len=0"
"827","0.668667522","192.229.210.207","10.0.2.15","TCP","6956","443  >  52050 [PSH, ACK] Seq=569798 Ack=2585 Win=65535 Len=6900 [TCP segment of a reassembled PDU]"
"828","0.668683223","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=576698 Win=65535 Len=0"
"829","0.670446393","192.229.210.207","10.0.2.15","TLSv1.2","12396","Application Data, Application Data, Application Data"
"830","0.670470096","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=589038 Win=65535 Len=0"
"831","0.671506133","192.229.210.207","10.0.2.15","TLSv1.2","19296","Application Data, Application Data, Application Data"
"832","0.671560939","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=608278 Win=65535 Len=0"
"833","0.674043192","192.229.210.207","10.0.2.15","TLSv1.2","17916","Application Data, Application Data, Application Data"
"834","0.674078171","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=626138 Win=65535 Len=0"
"835","0.675727870","192.229.210.207","10.0.2.15","TCP","1436","443  >  52050 [PSH, ACK] Seq=626138 Ack=2585 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"836","0.676476880","192.229.210.207","10.0.2.15","TLSv1.2","19145","Application Data, Application Data, Application Data, Application Data"
"837","0.676574882","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=646607 Win=65535 Len=0"
"838","0.676772731","192.229.210.207","10.0.2.15","TLSv1.2","127","Application Data, Application Data"
"839","0.678970695","192.229.210.207","10.0.2.15","TCP","2816","443  >  52050 [PSH, ACK] Seq=646678 Ack=2585 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"840","0.678982673","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=649438 Win=65535 Len=0"
"841","0.680847224","192.229.210.207","10.0.2.15","TLSv1.2","20676","Application Data, Application Data, Application Data"
"842","0.680958911","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=670058 Win=65535 Len=0"
"843","0.683154510","192.229.210.207","10.0.2.15","TLSv1.2","11519","Application Data, Application Data, Application Data"
"844","0.683168460","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=681521 Win=65535 Len=0"
"845","0.684097046","192.229.210.207","10.0.2.15","TLSv1.2","18174","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"846","0.684187821","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2585 Ack=699639 Win=65535 Len=0"
"847","0.684659513","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"848","0.684794663","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=699639 Ack=2698 Win=65535 Len=0"
"849","0.684823460","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"850","0.684936674","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=699639 Ack=2811 Win=65535 Len=0"
"851","0.686097168","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=699639 Ack=2811 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"852","0.686122556","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2811 Ack=703779 Win=65535 Len=0"
"853","0.686151484","192.229.210.207","10.0.2.15","TLSv1.2","15156","Application Data, Application Data, Application Data"
"854","0.686194710","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2811 Ack=718879 Win=65535 Len=0"
"855","0.688180646","192.229.210.207","10.0.2.15","TLSv1.2","3766","Application Data"
"856","0.688200625","10.0.2.15","192.229.210.207","TCP","56","52062  >  443 [ACK] Seq=996 Ack=361309 Win=65535 Len=0"
"857","0.688224501","192.229.210.207","10.0.2.15","TLSv1.2","5902","Application Data"
"858","0.688228104","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2811 Ack=724725 Win=65535 Len=0"
"859","0.688948867","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"860","0.689079028","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=724725 Ack=2924 Win=65535 Len=0"
"861","0.691526922","10.0.2.15","192.229.210.207","TCP","56","52070  >  443 [ACK] Seq=1729 Ack=163544 Win=65535 Len=0"
"862","0.707580910","10.0.2.15","216.58.216.142","TCP","56","35568  >  443 [ACK] Seq=750 Ack=4128 Win=39760 Len=0"
"863","0.711597824","192.229.211.36","10.0.2.15","TLSv1.2","5882","Application Data, Application Data"
"864","0.711618796","10.0.2.15","192.229.211.36","TCP","56","35882  >  443 [ACK] Seq=727 Ack=26513 Win=65320 Len=0"
"865","0.711652339","13.32.179.245","10.0.2.15","TLSv1.2","2896","Server Hello"
"866","0.711657092","10.0.2.15","13.32.179.245","TCP","56","38656  >  443 [ACK] Seq=212 Ack=2841 Win=34080 Len=0"
"867","0.711746441","13.32.179.245","10.0.2.15","TLSv1.2","2293","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"868","0.711766365","10.0.2.15","13.32.179.245","TCP","56","38656  >  443 [ACK] Seq=212 Ack=5078 Win=38340 Len=0"
"869","0.712678801","10.0.2.15","13.32.179.245","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"870","0.712847968","13.32.179.245","10.0.2.15","TCP","62","443  >  38656 [ACK] Seq=5078 Ack=338 Win=65535 Len=0"
"871","0.713566398","192.229.211.36","10.0.2.15","TCP","8336","443  >  35882 [PSH, ACK] Seq=26513 Ack=727 Win=65535 Len=8280 [TCP segment of a reassembled PDU]"
"872","0.713575406","10.0.2.15","192.229.211.36","TCP","56","35882  >  443 [ACK] Seq=727 Ack=34793 Win=65320 Len=0"
"873","0.714866465","23.194.101.132","10.0.2.15","TLSv1.2","5752","Application Data [TCP segment of a reassembled PDU]"
"874","0.714890113","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=28643 Win=65320 Len=0"
"875","0.714933334","192.229.211.36","10.0.2.15","TLSv1.2","2166","Application Data"
"876","0.714938565","10.0.2.15","192.229.211.36","TCP","56","35882  >  443 [ACK] Seq=727 Ack=36903 Win=65320 Len=0"
"877","0.717619608","23.194.101.132","10.0.2.15","TCP","2284","443  >  34536 [PSH, ACK] Seq=28643 Ack=670 Win=65535 Len=2228 [TCP segment of a reassembled PDU]"
"878","0.717629265","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=30871 Win=65320 Len=0"
"879","0.719472236","23.194.101.132","10.0.2.15","TLSv1.2","2816","Application Data [TCP segment of a reassembled PDU]"
"880","0.719485500","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=33631 Win=65320 Len=0"
"881","0.719529186","192.229.210.207","10.0.2.15","TLSv1.2","2929","Application Data, Application Data"
"882","0.719532833","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2924 Ack=727598 Win=65535 Len=0"
"883","0.724032465","10.0.2.15","13.32.179.245","TLSv1.2","403","Application Data"
"884","0.724318928","13.32.179.245","10.0.2.15","TCP","62","443  >  38656 [ACK] Seq=5078 Ack=685 Win=65535 Len=0"
"885","0.729567202","192.229.210.207","10.0.2.15","TCP","9716","443  >  52050 [PSH, ACK] Seq=727598 Ack=2924 Win=65535 Len=9660 [TCP segment of a reassembled PDU]"
"886","0.729623249","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2924 Ack=737258 Win=65535 Len=0"
"887","0.731604219","192.229.210.207","10.0.2.15","TCP","1436","443  >  52050 [PSH, ACK] Seq=737258 Ack=2924 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"888","0.733710861","192.229.210.207","10.0.2.15","TLSv1.2","15615","Application Data, Application Data, Application Data, Application Data"
"889","0.733746024","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=2924 Ack=754197 Win=65535 Len=0"
"890","0.733795844","216.58.216.142","10.0.2.15","TLSv1.2","163","Application Data, Application Data"
"891","0.733800512","10.0.2.15","216.58.216.142","TCP","56","35568  >  443 [ACK] Seq=750 Ack=4235 Win=39760 Len=0"
"892","0.733830639","23.194.101.132","10.0.2.15","TLSv1.2","224","Application Data"
"893","0.733833458","10.0.2.15","23.194.101.132","TCP","56","34536  >  443 [ACK] Seq=670 Ack=33799 Win=65320 Len=0"
"894","0.734680032","10.0.2.15","216.58.216.142","TLSv1.2","94","Application Data"
"895","0.734961104","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"896","0.735016561","10.0.2.15","152.195.54.95","TLSv1.2","176","Application Data"
"897","0.735087221","216.58.216.142","10.0.2.15","TCP","62","443  >  35568 [ACK] Seq=4235 Ack=788 Win=65535 Len=0"
"898","0.735180465","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=754197 Ack=3037 Win=65535 Len=0"
"899","0.735183137","152.195.54.95","10.0.2.15","TCP","62","443  >  38044 [ACK] Seq=67928 Ack=829 Win=65535 Len=0"
"900","0.735451003","192.229.210.207","10.0.2.15","TLSv1.2","18053","Application Data, Application Data, Application Data, Application Data, Application Data"
"901","0.735458332","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=772194 Win=65535 Len=0"
"902","0.736789805","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=772194 Ack=3037 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"903","0.736815261","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=776334 Win=65535 Len=0"
"904","0.737829150","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"905","0.737853571","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=790054 Win=65535 Len=0"
"906","0.739814125","192.229.210.207","10.0.2.15","TCP","2816","443  >  52050 [PSH, ACK] Seq=790054 Ack=3037 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"907","0.739820610","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=792814 Win=65535 Len=0"
"908","0.741981542","192.229.210.207","10.0.2.15","TLSv1.2","16536","Application Data, Application Data, Application Data"
"909","0.742011107","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=809294 Win=65535 Len=0"
"910","0.743195556","192.229.210.207","10.0.2.15","TLSv1.2","19296","Application Data, Application Data, Application Data"
"911","0.743324573","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=828534 Win=65535 Len=0"
"912","0.744521006","192.229.210.207","10.0.2.15","TCP","5576","443  >  52050 [PSH, ACK] Seq=828534 Ack=3037 Win=65535 Len=5520 [TCP segment of a reassembled PDU]"
"913","0.744542557","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=834054 Win=65535 Len=0"
"914","0.746392118","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"915","0.747368344","192.229.210.207","10.0.2.15","TLSv1.2","19296","Application Data, Application Data, Application Data"
"916","0.747557499","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=867014 Win=65535 Len=0"
"917","0.750118734","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"918","0.750158443","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=880734 Win=65535 Len=0"
"919","0.751916235","192.229.210.207","10.0.2.15","TLSv1.2","5496","Application Data, Application Data, Application Data"
"920","0.751950651","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=3037 Ack=886174 Win=65535 Len=0"
"921","0.754907142","192.229.210.207","10.0.2.15","TLSv1.2","16536","Application Data, Application Data, Application Data"
"922","0.755209595","192.229.210.207","10.0.2.15","TLSv1.2","17996","Application Data, Application Data, Application Data"
